id,SalePrice
1811,94718.007825503
1812,97154.83686368303
1813,122499.15227032063
1814,95240.13647212634
1815,53868.599043833674
1816,97675.2353501006
1817,104381.6865525269
1818,140412.16075896894
1819,126472.41959421727
1820,50723.17972031207
1821,118130.73015177315
1822,151309.1694435923
1823,43011.87633476221
1824,129940.5613091749
1825,138362.73865588772
1826,103623.09789133017
1827,102392.71189761959
1828,136571.75383607985
1829,126078.70868938189
1830,136469.08698871537
1831,148754.90701489395
1832,74802.11691832588
1833,142185.36911198273
1834,117805.93148961723
1835,120672.95690477567
1836,124286.23885388658
1837,86656.2079682035
1838,121411.2677727472
1839,96384.3706579073
1840,143454.84326238657
1841,133963.54909515398
1842,88487.73732532347
1843,128038.80756870304
1844,144936.2738750346
1845,143189.6672191058
1846,156253.39946813567
1847,165843.72232778388
1848,53223.9627586093
1849,113446.52181359929
1850,116939.78290887867
1851,151783.3484294312
1852,126135.22361449276
1853,121035.41241178372
1854,165757.54117426884
1855,148718.6354547147
1856,224095.0720643084
1857,135751.25487734348
1858,136444.40531564207
1859,122454.48786338167
1860,145342.80348235066
1861,121929.57641153086
1862,326868.90660889447
1863,307301.8928394014
1864,307371.0721050729
1865,343073.7578991838
1866,330872.5024793355
1867,231591.35931949556
1868,287203.9316897882
1869,201557.59661794332
1870,227403.39984263235
1871,259654.8730503989
1872,174467.0491361239
1873,234655.88623173838
1874,153629.38123424465
1875,198821.51891375968
1876,197421.95811124414
1877,209802.71203209154
1878,207665.76751403126
1879,128499.04273674477
1880,133594.05865654146
1881,243445.37208254216
1882,244449.69846779673
1883,186531.52801840554
1884,202823.5069846303
1885,244213.4190073918
1886,292145.1313271487
1887,212423.3518440835
1888,271828.0881197236
1889,164888.74359588532
1890,113625.0524390113
1891,136008.988820118
1892,97864.77614924945
1893,124555.23436346208
1894,123045.90563835105
1895,133751.50661544324
1896,127824.07895536645
1897,115878.29339456967
1898,109615.66862605618
1899,163261.0809251708
1900,157195.00885000662
1901,169714.53154914104
1902,152782.3710170556
1903,219290.6500140506
1904,147211.95469245117
1905,199977.77093802547
1906,156683.32217482425
1907,206278.20417554353
1908,110777.70263008171
1909,132735.32241436804
1910,119828.41347253959
1911,222345.45340934233
1912,333727.15415972436
1913,142599.67869713088
1914,53730.06763184802
1915,295934.7002799615
1916,65288.57078663481
1917,252349.37571590758
1918,140879.77516407456
1919,176481.75699293753
1920,154334.42681355847
1921,383149.21516461414
1922,322157.18751497276
1923,231975.6526514257
1924,215778.8876884334
1925,196192.17216519074
1926,369725.0697043822
1927,133549.2359372123
1928,158452.19607356252
1929,124883.46132170297
1930,134164.0511551506
1931,142418.7827267747
1932,141392.3192020792
1933,183723.650329709
1934,182695.87144094106
1935,170053.93832019286
1936,194877.84151805606
1937,185532.5055134687
1938,170208.5829163398
1939,242256.70266094236
1940,192870.13742815654
1941,170268.79968051024
1942,185377.63902344118
1943,213087.21576357796
1944,368629.6033898508
1945,397822.2966302304
1946,130646.3625159116
1947,271679.2050359493
1948,170677.35345034103
1949,246613.970593172
1950,191150.93865968825
1951,243959.0663448236
1952,206072.9689397714
1953,164440.65550063085
1954,183072.34532951325
1955,136255.952211214
1956,298870.5071956763
1957,151598.08076697064
1958,301532.1758166592
1959,144156.41521064093
1960,115542.25559967771
1961,120199.81380356371
1962,98319.66831224566
1963,105425.79653828502
1964,106746.84302881667
1965,140441.86797768268
1966,139844.0821090216
1967,291057.029678119
1968,416499.37742220087
1969,389962.0826283122
1970,412183.8850091706
1971,459319.8348158377
1972,382439.8743999622
1973,265658.04853040236
1974,336640.8694742442
1975,451298.47127314727
1976,275881.1525745535
1977,353350.2356287705
1978,349057.9340260922
1979,327559.6927899123
1980,203030.1647854342
1981,342075.3637516427
1982,219430.55294622877
1983,206115.67830335523
1984,170098.53766224562
1985,224159.17209225046
1986,208863.9360294084
1987,183712.6791328485
1988,174969.15756030532
1989,191969.9305573005
1990,208014.24624897575
1991,228687.65539084142
1992,214478.20130614255
1993,168358.8573971237
1994,231053.92394667005
1995,184816.44549929857
1996,250833.4483942255
1997,318605.7079749946
1998,318952.95372240443
1999,280109.27027745516
2000,319515.9369888336
2001,272992.7434740575
2002,242461.0046916474
2003,256565.83144206638
2004,277959.2339844766
2005,227255.138461826
2006,222510.29109707836
2007,251286.7755130089
2008,214291.55280548104
2009,195726.24917764546
2010,197863.9685915661
2011,145152.1545978575
2012,176139.55137344723
2013,178351.13149855728
2014,183255.86626684648
2015,208887.63508912423
2016,190152.25703256697
2017,193439.77094869743
2018,118028.66399841604
2019,132401.0964879113
2020,103784.41107820578
2021,103231.52837785336
2022,182828.13230728154
2023,143338.3724415379
2024,269263.5276204836
2025,351625.6691585289
2026,174816.1448553427
2027,158413.01597859082
2028,155063.0001585755
2029,168534.28172964463
2030,266156.66182772315
2031,232419.13807291578
2032,254280.45578304946
2033,257563.22518557427
2034,173692.1134934596
2035,219480.80787975012
2036,202331.92832236708
2037,209050.15543837956
2038,320653.35857396247
2039,232605.6049210057
2040,270626.33424033923
2041,298336.78498564183
2042,206730.6383332212
2043,174357.38165809325
2044,175465.8402961602
2045,215006.2209890428
2046,146405.4389166838
2047,146747.12827325493
2048,141800.1781998817
2049,143956.77846650843
2050,179818.56087502232
2051,105213.82937593595
2052,124481.22598687901
2053,148698.51543949926
2054,87400.92535658361
2055,159290.29348173138
2056,148708.24767973513
2057,112574.55047160333
2058,216575.7786579296
2059,132760.2033934202
2060,172989.8859466132
2061,176843.64454791564
2062,128633.61981372592
2063,116540.82677286801
2064,137857.61940340273
2065,119041.21632855886
2066,164752.60220994375
2067,113710.1413136571
2068,149311.66677545907
2069,87970.37149648854
2070,117792.97270099948
2071,94293.20608460825
2072,136648.974605923
2073,133419.89546643966
2074,188189.67190540547
2075,151090.21181702035
2076,120491.31040701088
2077,151814.39641102037
2078,125712.63807067281
2079,134778.26443364724
2080,116998.42840318581
2081,128855.29640424006
2082,123601.91094099484
2083,149603.44946726892
2084,109048.98229745653
2085,114648.43950003863
2086,116682.48613861784
2087,124126.81181027839
2088,97186.08829945397
2089,76524.65940913308
2090,123685.52783596204
2091,109462.56943738663
2092,120757.72093539327
2093,115661.44839668697
2094,112893.24126780282
2095,149119.94623944338
2096,83999.89869085862
2097,97649.48079147041
2098,149290.75345752444
2099,51650.31232829067
2100,78284.15304754337
2101,118007.13513395331
2102,129264.0089837764
2103,105825.5326699566
2104,141238.98561301772
2105,128407.68170187926
2106,66874.39835363466
2107,188958.21891143604
2108,116459.52308929047
2109,110547.9524318813
2110,128290.30215572569
2111,137649.92498109577
2112,137784.70105458435
2113,120192.62896538714
2114,120630.06916836684
2115,162664.5692187181
2116,118256.16389339768
2117,151207.44813005463
2118,127330.97094335045
2119,109806.6823990261
2120,113239.87333702623
2121,98858.01436963983
2122,114141.9802076978
2123,82887.60296475145
2124,160836.41861568467
2125,128359.36373446984
2126,147547.1137388659
2127,162984.8306204917
2128,125803.84683275841
2129,95398.29110077032
2130,136538.0597359286
2131,143554.4112058879
2132,113363.65389003496
2133,123402.04653944392
2134,123686.98648136733
2135,99355.9106845719
2136,78640.8625914822
2137,106927.85427117044
2138,132628.5652678492
2139,152857.96872710393
2140,139736.7827164798
2141,165793.74321188204
2142,125308.0971636629
2143,147918.16072941714
2144,123716.58563783353
2145,137563.8225915591
2146,172108.70675832298
2147,143221.75468033564
2148,134544.69299394847
2149,150249.45365595244
2150,236342.9107432153
2151,117072.83288147837
2152,172695.06030498067
2153,160553.73696281452
2154,101463.01528383286
2155,141226.28928177094
2156,260455.36028557294
2157,226151.22036606102
2158,237481.54373748903
2159,214656.91000653664
2160,181291.2271698679
2161,238122.49836310983
2162,360654.217025851
2163,333539.45490888995
2164,256245.17417706497
2165,203410.79305577904
2166,159357.4710653377
2167,219544.48494193904
2168,191567.27052520777
2169,197940.61998404027
2170,217378.06401754712
2171,159589.05244175496
2172,133262.8697234681
2173,172205.37263513182
2174,222205.33833027745
2175,302308.702330441
2176,312902.1535157115
2177,236387.10767000454
2178,213526.83900882106
2179,136514.03218856832
2180,212945.0921197171
2181,192831.71088764461
2182,224129.32335967195
2183,189999.64619001962
2184,120558.505475999
2185,129395.21026371542
2186,145835.10886125782
2187,153512.77244899666
2188,155774.12066264817
2189,262171.40222611045
2190,80983.26704708113
2191,81833.59982474754
2192,88195.43256244142
2193,111000.27054853637
2194,99903.45735996497
2195,102117.15846817115
2196,101681.12154923036
2197,116236.77401799646
2198,160503.65164042555
2199,180571.60137996988
2200,149898.07846512104
2201,147634.0185368972
2202,215682.223776796
2203,137909.8376533689
2204,177883.64348381734
2205,118420.28329739881
2206,139992.28164517006
2207,225849.2904517124
2208,268654.2908662577
2209,242934.53424510494
2210,122035.03262034722
2211,120261.09388292937
2212,120885.99625873391
2213,104988.63299154204
2214,136767.84280233257
2215,102080.72584215218
2216,148269.3690502859
2217,68341.48641207174
2218,68824.6035919211
2219,67623.00708386168
2220,56263.39437067198
2221,296985.5612725952
2222,272753.91981851624
2223,283756.90177162504
2224,208281.5460516942
2225,118959.62433071232
2226,181331.3209007419
2227,196554.2354237418
2228,265526.44045622484
2229,251118.85214043147
2230,152513.31401989528
2231,210110.9796678149
2232,178627.793426295
2233,177569.07830579986
2234,242826.09528348208
2235,216146.5104102521
2236,253341.6794425775
2237,313751.9854594307
2238,196688.39700405565
2239,110813.18986096288
2240,154533.0155465051
2241,154107.57465137844
2242,124976.67651076068
2243,133851.679806086
2244,105164.76745413317
2245,102154.0579630478
2246,140748.14500536214
2247,117946.2878403405
2248,121360.0425763201
2249,119248.62130068634
2250,132194.90186535055
2251,108024.40737999408
2252,182610.9491952103
2253,153234.03566247982
2254,182805.30077194367
2255,184849.51171471892
2256,181333.4421387345
2257,207424.20597990585
2258,162345.5096918653
2259,174323.13044137217
2260,161313.26054550364
2261,197090.5163552147
2262,211668.4822498807
2263,377783.9053431756
2264,446880.503532391
2265,174569.023979823
2266,313428.9072958876
2267,359035.0020807557
2268,432511.4364636739
2269,152071.25892829412
2270,201310.99435598403
2271,215440.2089705355
2272,195592.33906037448
2273,165021.26447145705
2274,178311.63986920798
2275,153946.49801726593
2276,189884.7378421279
2277,182219.60704240293
2278,149739.11439283472
2279,126281.69595562082
2280,118101.33099021277
2281,163001.81455766957
2282,182203.33336332484
2283,109003.77719352569
2284,112357.58990066369
2285,142177.0102840954
2286,123534.61891697056
2287,371166.01208216633
2288,273314.06098328554
2289,365844.1102400884
2290,448724.78290353605
2291,337760.4244191429
2292,443748.25912446476
2293,465091.38165481447
2294,405886.57284135773
2295,467726.9398114277
2296,279251.65994129085
2297,342177.0191632463
2298,336994.4740116094
2299,353017.3876035774
2300,340987.1770046527
2301,312815.012641257
2302,250690.34900278202
2303,248454.54616638884
2304,253675.15351293216
2305,192515.50409202167
2306,187350.95194126508
2307,195939.72613631265
2308,229404.60032476287
2309,286415.7499052463
2310,211924.195238783
2311,199111.0477425598
2312,177309.55203469092
2313,172800.03465619968
2314,172933.4623139964
2315,182336.67358024372
2316,195296.33791235453
2317,187666.26568524586
2318,179322.18851552333
2319,183537.25518231437
2320,187156.1031565851
2321,237939.16118270622
2322,179400.3145786426
2323,198082.71459729757
2324,182926.67688317163
2325,215125.4752439911
2326,177742.21291450597
2327,203058.19780285374
2328,223263.4249975315
2329,192383.32639101447
2330,180515.4342775374
2331,341926.7558422182
2332,400568.5784173016
2333,323245.1781129257
2334,258156.0693527765
2335,286756.5757551975
2336,310725.8384001956
2337,197393.44709352954
2338,265828.0650615402
2339,221284.650773952
2340,391379.0889510832
2341,211766.1738985565
2342,237704.05045329258
2343,230101.85219541585
2344,213992.5509168277
2345,236446.2552645696
2346,212641.41184142017
2347,196680.14681847178
2348,242067.4833420975
2349,181395.183926281
2350,313795.26904574886
2351,254227.38170501933
2352,254130.11958218197
2353,236168.28761689196
2354,139670.1524749201
2355,147618.17893361318
2356,153005.67358672322
2357,189564.7693740962
2358,197240.98109137034
2359,133881.64789212035
2360,115913.64645957576
2361,146430.55362653817
2362,256934.61007517236
2363,140096.35501480455
2364,159174.3487546314
2365,216088.86264045077
2366,193405.0571530925
2367,223042.52102706084
2368,212542.52591805282
2369,217305.86898314036
2370,169765.75266104733
2371,165496.3314959894
2372,192336.5932951866
2373,286979.8782119425
2374,316645.78905890364
2375,254961.74944703822
2376,269560.88330460904
2377,329813.9067555717
2378,145065.41162049558
2379,194806.04461993082
2380,149196.29027513298
2381,167921.0628763994
2382,215804.75598803713
2383,204825.81566777872
2384,244880.46798811015
2385,161964.0693520102
2386,133604.48076224863
2387,137031.8426364691
2388,104328.06516649236
2389,118487.94774692661
2390,149963.56773778985
2391,146095.8897432121
2392,114176.79399189532
2393,172655.6396052517
2394,143750.06571623485
2395,211081.33202363722
2396,143857.8168742453
2397,222591.26824513852
2398,135589.35633318365
2399,65707.51982842814
2400,62936.66245362819
2401,121223.8994421024
2402,136906.7105530583
2403,147197.03533181
2404,153992.7792400039
2405,158860.79971403966
2406,140060.9852572955
2407,124774.730510739
2408,148923.3058568554
2409,120344.11980833168
2410,173640.5750808582
2411,113974.56540684037
2412,158031.81599536084
2413,129399.20101328487
2414,157639.06012388162
2415,133634.4933878676
2416,129684.81669552521
2417,131635.7830947346
2418,132005.91278658592
2419,127262.04853565576
2420,121565.76546844655
2421,148634.3179441675
2422,107682.20985869945
2423,115143.1906525104
2424,165156.62491015415
2425,195010.42451572686
2426,131449.12839457838
2427,132338.98736136084
2428,183204.04907437006
2429,113197.09782122048
2430,132935.66031256662
2431,108926.12723016378
2432,147977.01971638884
2433,148335.73479980574
2434,138796.9498804442
2435,151783.18076493585
2436,105242.39408738086
2437,102613.05595817423
2438,124055.54236599753
2439,103218.36782038603
2440,124032.4062531051
2441,94634.44197355658
2442,98265.2468694196
2443,126616.63953966659
2444,132328.10945823236
2445,87276.63338078982
2446,132035.95767793647
2447,181498.628497237
2448,129599.0100648246
2449,111585.88731477135
2450,154768.76398345263
2451,119221.44797373336
2452,190910.27658622776
2453,93211.18427517771
2454,118710.08664023559
2455,121247.60185462632
2456,133395.77402842167
2457,137811.237403324
2458,127130.63840702706
2459,107161.00376713327
2460,139559.60124755104
2461,127273.29741811746
2462,134252.29527884326
2463,124438.39369744531
2464,170537.10470812
2465,141982.69237375667
2466,117713.85914972333
2467,131274.819580713
2468,82036.96555251164
2469,80322.23402091052
2470,194016.88967747695
2471,216582.91983692907
2472,165381.49309866963
2473,116517.79152690114
2474,73773.22396495068
2475,207913.98540716752
2476,115021.95322134107
2477,126720.84653966367
2478,152163.03461268469
2479,105548.98093056807
2480,154649.4268512368
2481,120051.93533462149
2482,126029.57567282682
2483,111281.59386816615
2484,122275.11191636634
2485,123543.91657313111
2486,150437.74563875308
2487,166297.16847057705
2488,166160.88254395465
2489,157301.88011728617
2490,145918.66654779186
2491,93522.63034618345
2492,197067.21165790863
2493,155972.27473248675
2494,152075.89140447485
2495,89224.86159319966
2496,238113.45053416895
2497,152995.62836515292
2498,107991.33518799207
2499,86647.3146262775
2500,119399.61547306686
2501,134545.16453828674
2502,145688.13081959536
2503,94762.02465097915
2504,172306.2405990763
2505,227102.37245644638
2506,250017.25881008193
2507,277344.18542394775
2508,250210.78129216455
2509,218264.95720925325
2510,223216.4903851615
2511,175942.36391634235
2512,208130.82614684635
2513,221736.43497462955
2514,265198.578076215
2515,150663.0840540945
2516,174583.73664229072
2517,146940.4867859232
2518,156188.10516111625
2519,234762.55170471774
2520,221498.02604578904
2521,189561.0470439622
2522,221436.55375225958
2523,119249.59923852175
2524,135156.73047819705
2525,148323.9640597212
2526,137575.20903668526
2527,117754.36016646441
2528,128874.45142557022
2529,133686.60702304804
2530,125572.97681417466
2531,254875.60990155622
2532,223095.31330035298
2533,193294.4023503293
2534,235734.31217890346
2535,294534.4780660976
2536,231989.23588950446
2537,243805.1786530839
2538,183051.37430552026
2539,190659.00773833224
2540,175785.10698093072
2541,183871.28024511694
2542,164678.34223831038
2543,120988.52357005293
2544,122151.84823932918
2545,137432.49241848115
2546,121777.40339774011
2547,138335.74656445885
2548,150615.40532919503
2549,152479.90055800404
2550,523973.76962377573
2551,139643.912288718
2552,129148.20823945264
2553,75689.91718681299
2554,95796.55872401112
2555,113071.07838677027
2556,98011.53807845179
2557,107159.77480666165
2558,147418.8062015238
2559,141565.06509427063
2560,154830.83514608582
2561,146065.25995393738
2562,139385.8906855182
2563,151130.99740737042
2564,201237.00427273876
2565,137860.676921432
2566,154955.54491959288
2567,142987.8944758787
2568,204821.57086037268
2569,228828.4593642739
2570,117827.51154063085
2571,191609.68633517317
2572,153734.88228107363
2573,220680.8535175667
2574,290652.2378108997
2575,131673.2240424697
2576,118702.69276139303
2577,154453.36026926507
2578,82834.15436538568
2579,63994.69513187856
2580,86032.75234486494
2581,94538.53324993339
2582,100895.95247707801
2583,274009.5478538922
2584,172913.3434334912
2585,184109.7299424019
2586,220997.06476851288
2587,200114.66367477222
2588,138246.01309604407
2589,151132.10989252897
2590,201224.95226399336
2591,224359.38697011644
2592,210040.84689760875
2593,256805.49283046625
2594,185135.6381271574
2595,208446.28993541526
2596,288435.64810423733
2597,186319.51959424734
2598,280506.6888146191
2599,342348.5952881361
2600,151503.02109076607
2601,143141.1152433105
2602,85656.63141346074
2603,94245.20250530227
2604,90603.62816885844
2605,82355.13905154685
2606,144549.44722377817
2607,197490.47960527573
2608,197371.29477082682
2609,173707.9563628821
2610,110980.8733815283
2611,125038.96381197797
2612,161471.29265060107
2613,130410.1081819399
2614,124286.93747924751
2615,153243.28539663326
2616,144288.65116444495
2617,184594.92487284445
2618,195516.7498885392
2619,198505.01229480785
2620,188086.43007772407
2621,176010.16972794733
2622,176480.37782511584
2623,243586.4469390035
2624,297676.0858741958
2625,293280.69081615086
2626,173293.38394926878
2627,168652.13745974432
2628,482671.4697599878
2629,495679.27260779205
2630,390644.2457336844
2631,470951.75362484675
2632,416916.06797736755
2633,314358.84558996826
2634,430535.0022712933
2635,158944.3633057482
2636,173975.47472845856
2637,179238.862051989
2638,252640.36012318393
2639,192589.5437434736
2640,151266.68105272768
2641,103900.06838565264
2642,186372.6071918881
2643,103798.12417608526
2644,118320.40394018083
2645,110767.86750163764
2646,95556.17291678462
2647,104287.8925594432
2648,141014.76397664368
2649,154578.03029092678
2650,136103.20029343394
2651,138005.22264882177
2652,398314.79931977694
2653,256131.43115665755
2654,252162.5656188157
2655,408917.3327014727
2656,327420.1508702257
2657,350689.57265931787
2658,309206.38226740895
2659,310224.49793007644
2660,366493.95800401556
2661,356054.77706437
2662,366917.3788576991
2663,296010.37748146185
2664,278274.99867091683
2665,330013.0981162837
2666,283634.44093741535
2667,170847.10602960052
2668,182699.27011337655
2669,179957.9011066007
2670,276326.13613750937
2671,190539.28367766424
2672,192770.98440529325
2673,199418.37934800432
2674,193271.77418162025
2675,173041.29667806433
2676,195150.69235992694
2677,197806.03646562557
2678,247240.44781108067
2679,279357.3865323042
2680,292467.193111483
2681,404586.8761960628
2682,322851.14730211627
2683,510159.23836434615
2684,321917.6997051239
2685,330470.88557921
2686,246787.81480041143
2687,310347.1237533002
2688,217573.25890886228
2689,208666.31831019718
2690,411735.80634550576
2691,187287.0591217766
2692,141754.83754201623
2693,197686.29116637702
2694,140260.63787966632
2695,192804.90234302875
2696,186659.149007769
2697,183914.38046459953
2698,192583.4948260159
2699,167801.5995021133
2700,153654.2513031805
2701,150214.1159668765
2702,112131.59468697725
2703,128704.68911753
2704,140202.81052898848
2705,115351.9668235955
2706,112897.85796913096
2707,123911.33926480469
2708,133383.14009313151
2709,104799.74060859719
2710,127897.03880830051
2711,264598.23606709205
2712,392998.5921805764
2713,170283.41826806898
2714,151486.73382737493
2715,170158.33845276397
2716,145178.73168736254
2717,191624.76319097445
2718,221876.46231760687
2719,152049.27138215385
2720,174017.4182172973
2721,130866.05423656614
2722,159766.66262161214
2723,143994.20965398906
2724,125827.10860591067
2725,130055.71669103713
2726,147725.30587134694
2727,175181.36764517083
2728,186921.34465925422
2729,149506.08709535125
2730,146958.8565614099
2731,134372.8368520232
2732,134669.1346954013
2733,159263.39625629803
2734,141039.30709856952
